group_id,suspicious,severity,group_size,label_min,label_max,label_range,label_mean,rel_range,max_min_ratio,fc_values_in_group,type_values_in_group,source_row,Ref.No.,fc (MPa),type (规格备注),试件标号,fy (MPa),fcy150,R再生骨料取代率(%),b (mm),h (mm),t (mm),r0 (mm),L (mm),e1 (mm),e2 (mm),Nexp (kN)
3570,,low,3,4475.0,4905.0,430.0,4752.3333,0.090482,1.096089,37.3,fcu150,4796,"Journal of Constructional Steel Research | Axial compression behavior of square section concrete-filled steel tubes reinforced with internal latticed steel angles | Jun Wang, Zi-Ming Yang, Xiang-Long Zheng... | 2024",37.3,fcu150,Y3005-L404,369,30.43271759,0,300,300,5,0,1000,0,0,4877
3570,,low,3,4475.0,4905.0,430.0,4752.3333,0.090482,1.096089,37.3,fcu150,4795,"Journal of Constructional Steel Research | Axial compression behavior of square section concrete-filled steel tubes reinforced with internal latticed steel angles | Jun Wang, Zi-Ming Yang, Xiang-Long Zheng... | 2024",37.3,fcu150,Y3005,369,30.43271759,0,300,300,5,0,1000,0,0,4475
166,,low,2,1420.26,1554.28,134.02,1487.27,0.090111,1.094363,75.3,cube,241,"Comparative study on square and rectangular UHPFRC-Filled steel tubular (CFST) columns under axial compression, Yekai Yang; Chengqing Wu; Zhongxian Liu; Yuan Qin; Weiqiang Wang, Structures, 2021",75.3,cube,HSC-S1-T3-I,245,66.031,0,120,120,3,0,400,0,0,1554.28
166,,low,2,1420.26,1554.28,134.02,1487.27,0.090111,1.094363,75.3,cube,242,"Comparative study on square and rectangular UHPFRC-Filled steel tubular (CFST) columns under axial compression, Yekai Yang; Chengqing Wu; Zhongxian Liu; Yuan Qin; Weiqiang Wang, Structures, 2021",75.3,cube,HSC-S1-T3-II,245,66.031,0,120,120,3,0,400,0,0,1420.26
1646,,low,3,15239.0,16670.0,1431.0,15912.0,0.089932,1.093904,85.4,Cube 150,2139,"Size effect of circular concrete-filled steel tubular short columns subjected to axial compression, Yuyin Wang; Peng Chen; Changyong Liu; Ying Zhang, Thin-Walled Structures, 2017",85.4,Cube 150,CFST-LD-2,291,75.822,0,469,469,4.66,234.5,938,0,0,16670
1646,,low,3,15239.0,16670.0,1431.0,15912.0,0.089932,1.093904,85.4,Cube 150,2138,"Size effect of circular concrete-filled steel tubular short columns subjected to axial compression, Yuyin Wang; Peng Chen; Changyong Liu; Ying Zhang, Thin-Walled Structures, 2017",85.4,Cube 150,CFST-LD-1,291,75.822,0,469,469,4.66,234.5,938,0,0,15827
1646,,low,3,15239.0,16670.0,1431.0,15912.0,0.089932,1.093904,85.4,Cube 150,2140,"Size effect of circular concrete-filled steel tubular short columns subjected to axial compression, Yuyin Wang; Peng Chen; Changyong Liu; Ying Zhang, Thin-Walled Structures, 2017",85.4,Cube 150,CFST-LD-3,291,75.822,0,469,469,4.66,234.5,938,0,0,15239
774,,low,2,2663.0,2911.0,248.0,2787.0,0.088985,1.093128,54.5,cube,991,"Square concrete-filled stainless steel/carbon steel bimetallic tubular stub columns under axial compression, Yong Ye; Shi-Jiang Zhang; Lin-Hai Han; Yang Liu, Journal of Constructional Steel Research, 2018",54.5,cube,t2c1-316-2,284.1,46.261,0,202.64,202.64,4.62,0,600,0,0,2911
774,,low,2,2663.0,2911.0,248.0,2787.0,0.088985,1.093128,54.5,cube,990,"Square concrete-filled stainless steel/carbon steel bimetallic tubular stub columns under axial compression, Yong Ye; Shi-Jiang Zhang; Lin-Hai Han; Yang Liu, Journal of Constructional Steel Research, 2018",54.5,cube,t2c1-316-1,284.1,46.261,0,202.64,202.64,4.62,0,600,0,0,2663
67,,low,2,1300.0,1420.0,120.0,1360.0,0.088235,1.092308,50.9,cube,107,"Tests and calculations for hollow structural steel (HSS) stub columns filled with self-consolidating concrete (SCC), Lin-Hai Han; Guo-Huang Yao; Xiao-Ling Zhao, Unknown, 2005",50.9,cube,SB3-2,404,42.903,0,150,150,2,0,450,0,0,1420
67,,low,2,1300.0,1420.0,120.0,1360.0,0.088235,1.092308,50.9,cube,106,"Tests and calculations for hollow structural steel (HSS) stub columns filled with self-consolidating concrete (SCC), Lin-Hai Han; Guo-Huang Yao; Xiao-Ling Zhao, Unknown, 2005",50.9,cube,SB3-1,404,42.903,0,150,150,2,0,450,0,0,1300
1607,,low,2,2060.0,2250.0,190.0,2155.0,0.088167,1.092233,68.7,cylinder,2090,"Reliability-based evaluation of design code provisions for circular concrete-filled steel columns, André T. Beck; Walter L.A. de Oliveira; Silvana De Nardim; Ana L.H.C. ElDebs, Engineering Structures, 2009",68.7,cylinder,R9-14,350,68.7,0,165,165,2.76,82.5,509.85,0,0,2250
1607,,low,2,2060.0,2250.0,190.0,2155.0,0.088167,1.092233,68.7,cylinder,2087,"Reliability-based evaluation of design code provisions for circular concrete-filled steel columns, André T. Beck; Walter L.A. de Oliveira; Silvana De Nardim; Ana L.H.C. ElDebs, Engineering Structures, 2009",68.7,cylinder,R9-11,350,68.7,0,165,165,2.76,82.5,509.85,0,0,2060
2657,,low,2,760.0,830.0,70.0,795.0,0.08805,1.092105,133.5,Cube 100,3635,"圆钢管RPC偏压长柱的受力性能研究, Unknown, Fuzhou University Master's Thesis, 2005",133.5,Cube 100,MF3-1,435,117.712,0,114,114,4.5,57,912,30,30,830
2657,,low,2,760.0,830.0,70.0,795.0,0.08805,1.092105,133.5,Cube 100,3636,"圆钢管RPC偏压长柱的受力性能研究, Unknown, Fuzhou University Master's Thesis, 2005",133.5,Cube 100,MF3-2,435,117.712,0,114,114,4.5,57,912,30,30,760
168,,low,2,2233.06,2437.66,204.6,2335.36,0.08761,1.091623,75.3,cube,246,"Comparative study on square and rectangular UHPFRC-Filled steel tubular (CFST) columns under axial compression, Yekai Yang; Chengqing Wu; Zhongxian Liu; Yuan Qin; Weiqiang Wang, Structures, 2021",75.3,cube,HSC-S2-T4-II,245,66.031,0,150,150,4,0,500,0,0,2437.66
168,,low,2,2233.06,2437.66,204.6,2335.36,0.08761,1.091623,75.3,cube,245,"Comparative study on square and rectangular UHPFRC-Filled steel tubular (CFST) columns under axial compression, Yekai Yang; Chengqing Wu; Zhongxian Liu; Yuan Qin; Weiqiang Wang, Structures, 2021",75.3,cube,HSC-S2-T4-I,245,66.031,0,150,150,4,0,500,0,0,2233.06
2658,,low,2,1640.0,1790.0,150.0,1715.0,0.087464,1.091463,133.5,Cube 100,3638,"圆钢管RPC偏压长柱的受力性能研究, Unknown, Fuzhou University Master's Thesis, 2005",133.5,Cube 100,MW1-2,443,117.712,0,114,114,8,57,912,0,0,1790
2658,,low,2,1640.0,1790.0,150.0,1715.0,0.087464,1.091463,133.5,Cube 100,3637,"圆钢管RPC偏压长柱的受力性能研究, Unknown, Fuzhou University Master's Thesis, 2005",133.5,Cube 100,MW1-1,443,117.712,0,114,114,8,57,912,0,0,1640
60,,low,2,350.0,382.0,32.0,366.0,0.087432,1.091429,81,cube,92,"Tests and calculations for hollow structural steel (HSS) stub columns filled with self-consolidating concrete (SCC), Lin-Hai Han; Guo-Huang Yao; Xiao-Ling Zhao, Unknown, 2005",81,cube,SA1-1,282,71.543,0,60,60,1.87,0,180,0,0,382
60,,low,2,350.0,382.0,32.0,366.0,0.087432,1.091429,81,cube,93,"Tests and calculations for hollow structural steel (HSS) stub columns filled with self-consolidating concrete (SCC), Lin-Hai Han; Guo-Huang Yao; Xiao-Ling Zhao, Unknown, 2005",81,cube,SA1-2,282,71.543,0,60,60,1.87,0,180,0,0,350
2173,,low,2,786.0,857.7,71.7,821.85,0.087242,1.091221,85,Prism 100x100x300mm,2955,"Research on Behavior and Ultimate Bearing Capacity of Reactive Powder Concrete-Filled Steel Tube Columns under Axial Compression, 杨国静, Unknown, 2013",85,Prism 100x100x300mm,L-12-4-2,363,81.226,0,83,83,4,41.5,996,0,0,857.7
2173,,low,2,786.0,857.7,71.7,821.85,0.087242,1.091221,85,Prism 100x100x300mm,2954,"Research on Behavior and Ultimate Bearing Capacity of Reactive Powder Concrete-Filled Steel Tube Columns under Axial Compression, 杨国静, Unknown, 2013",85,Prism 100x100x300mm,L-12-4-1,363,81.226,0,83,83,4,41.5,996,0,0,786
2924,,low,2,1048.9,1144.42,95.52,1096.66,0.087101,1.091067,47.3,fcu150,3986,"Structures | Eccentric compressive behavior of circular steel slag concrete-filled steel tube slender columns | Tianhe Zhang, Linhan Lu, Qingxin Ren, Jinan Ding, Qinghe Wang | 2025",47.3,fcu150,SSCFST-100-0.25-b,472.7,39.56744396,100,160,160,3,80,1600,20,20,1144.42
2924,,low,2,1048.9,1144.42,95.52,1096.66,0.087101,1.091067,47.3,fcu150,3985,"Structures | Eccentric compressive behavior of circular steel slag concrete-filled steel tube slender columns | Tianhe Zhang, Linhan Lu, Qingxin Ren, Jinan Ding, Qinghe Wang | 2025",47.3,fcu150,SSCFST-100-0.25-a,472.7,39.56744396,100,160,160,3,80,1600,20,20,1048.9
2926,,low,2,1048.9,1144.42,95.52,1096.66,0.087101,1.091067,31.7,fcu150,3990,"Structures | Eccentric compressive behavior of circular steel slag concrete-filled steel tube slender columns | Tianhe Zhang, Linhan Lu, Qingxin Ren... | 2025",31.7,fcu150,SSCFST-100-0.25-b,472.7,25.41581223,100,160,160,3,80,1600,20,20,1144.42
2926,,low,2,1048.9,1144.42,95.52,1096.66,0.087101,1.091067,31.7,fcu150,3989,"Structures | Eccentric compressive behavior of circular steel slag concrete-filled steel tube slender columns | Tianhe Zhang, Linhan Lu, Qingxin Ren... | 2025",31.7,fcu150,SSCFST-100-0.25-a,472.7,25.41581223,100,160,160,3,80,1600,20,20,1048.9
1799,,low,3,3600.0,3930.0,330.0,3790.0,0.087071,1.091667,31,Cube 100,2379,"Experimental Research on Mechanical Property of Circular Concrete-filled Thin-walled Steel Tubular Column under Axial Load, Wang Zhan, Unknown, 2016",31,Cube 100,2015/4/3,294,23.577,0,400,400,1.51,200,1200,0,0,3930
1799,,low,3,3600.0,3930.0,330.0,3790.0,0.087071,1.091667,31,Cube 100,2378,"Experimental Research on Mechanical Property of Circular Concrete-filled Thin-walled Steel Tubular Column under Axial Load, Wang Zhan, Unknown, 2016",31,Cube 100,2015/4/2,294,23.577,0,400,400,1.51,200,1200,0,0,3840
1799,,low,3,3600.0,3930.0,330.0,3790.0,0.087071,1.091667,31,Cube 100,2377,"Experimental Research on Mechanical Property of Circular Concrete-filled Thin-walled Steel Tubular Column under Axial Load, Wang Zhan, Unknown, 2016",31,Cube 100,2015/4/1,294,23.577,0,400,400,1.51,200,1200,0,0,3600
2550,,low,2,1540.0,1680.0,140.0,1610.0,0.086957,1.090909,56,Cube 150x150x150mm,3458,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,2-Seh-20-0,330,47.666,0,168,168,6,84,500,0,0,1680
2550,,low,2,1540.0,1680.0,140.0,1610.0,0.086957,1.090909,56,Cube 150x150x150mm,3457,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,1-Seh-20-0,330,47.666,0,168,168,6,84,500,0,0,1540
1991,,low,2,1100.0,1200.0,100.0,1150.0,0.086957,1.090909,69,Cube 100,2602,"钢管高强混凝土长柱性能和承载能力的研究, 顾维平; 蔡绍怀; 冯文林, Unknown, 1989",69,Cube 100,G10-1,400,57.06,0,108,108,4.5,54,1130,0,0,1200
1991,,low,2,1100.0,1200.0,100.0,1150.0,0.086957,1.090909,69,Cube 100,2603,"钢管高强混凝土长柱性能和承载能力的研究, 顾维平; 蔡绍怀; 冯文林, Unknown, 1989",69,Cube 100,G10-2,400,57.06,0,108,108,4.5,54,1130,0,0,1100
4050,,low,2,1100.0,1200.0,100.0,1150.0,0.086957,1.090909,69,fcu150,5489,"Gu WP, Cai SH, Feng WL. Study on behavior and bearing capacity of high-strength concrete filled steel tubular long columns. Building Science, 1991; (3): [页码缺失].(In Chinese)",69,fcu150,G10-1,400,59.98298367,0,108,108,4.5,54,1130,0,0,1200
4050,,low,2,1100.0,1200.0,100.0,1150.0,0.086957,1.090909,69,fcu150,5490,"Gu WP, Cai SH, Feng WL. Study on behavior and bearing capacity of high-strength concrete filled steel tubular long columns. Building Science, 1991; (3): [页码缺失].(In Chinese)",69,fcu150,G10-2,400,59.98298367,0,108,108,4.5,54,1130,0,0,1100
1645,,low,3,9163.0,9996.0,833.0,9587.6667,0.086882,1.090909,85.4,Cube 150,2136,"Size effect of circular concrete-filled steel tubular short columns subjected to axial compression, Yuyin Wang; Peng Chen; Changyong Liu; Ying Zhang, Thin-Walled Structures, 2017",85.4,Cube 150,CFST-LC-2,320,75.822,0,372,372,3.64,186,744,0,0,9996
1645,,low,3,9163.0,9996.0,833.0,9587.6667,0.086882,1.090909,85.4,Cube 150,2137,"Size effect of circular concrete-filled steel tubular short columns subjected to axial compression, Yuyin Wang; Peng Chen; Changyong Liu; Ying Zhang, Thin-Walled Structures, 2017",85.4,Cube 150,CFST-LC-3,320,75.822,0,372,372,3.64,186,744,0,0,9604
1645,,low,3,9163.0,9996.0,833.0,9587.6667,0.086882,1.090909,85.4,Cube 150,2135,"Size effect of circular concrete-filled steel tubular short columns subjected to axial compression, Yuyin Wang; Peng Chen; Changyong Liu; Ying Zhang, Thin-Walled Structures, 2017",85.4,Cube 150,CFST-LC-1,320,75.822,0,372,372,3.64,186,744,0,0,9163
3068,,low,2,3014.7,3287.3,272.6,3151.0,0.086512,1.090424,125.5,"fcu,100",4179,"Engineering Structures | Experimental study on the behavior of circular ultra-high strength concrete-filled steel tube columns subjected to unequal end moments | Siqi Lin, Zhiming Li, Zhao-hui Lu... | 2022",125.5,"fcu,100",M_b0_e0_1,397.6,110.01,0,159,159,4.7,79.5,1192.5,0,0,3287.3
3068,,low,2,3014.7,3287.3,272.6,3151.0,0.086512,1.090424,125.5,"fcu,100",4168,"Engineering Structures | Experimental study on the behavior of circular ultra-high strength concrete-filled steel tube columns subjected to unequal end moments | Siqi Lin, Zhiming Li, Zhao-hui Lu... | 2022",125.5,"fcu,100",M_b0_e0_2,397.6,110.01,0,159,159,4.7,79.5,1192.5,0,0,3014.7
3779,,low,2,754.0,822.0,68.0,788.0,0.086294,1.090186,25.15,"Cube,size not specified, assumed as fcu150",5076,"P.K. Gupta , S.M. Sarda, M.S. Kumar,Experimental and computational study of concrete filled steel tubular
columns under axial loads,Journal of Constructional Steel Research 63 (2007) 182–193",25.15,"Cube,size not specified, assumed as fcu150",D4M4C1,360,19.65865805,0,112.56,112.56,2.89,56.28,340,0,0,822
3779,,low,2,754.0,822.0,68.0,788.0,0.086294,1.090186,25.15,"Cube,size not specified, assumed as fcu150",5073,"P.K. Gupta , S.M. Sarda, M.S. Kumar,Experimental and computational study of concrete filled steel tubular
columns under axial loads,Journal of Constructional Steel Research 63 (2007) 182–193",25.15,"Cube,size not specified, assumed as fcu150",D4M3C1,360,19.65865805,0,112.56,112.56,2.89,56.28,340,0,0,754
1119,,low,3,455.0,496.0,41.0,476.6667,0.086014,1.09011,53.6,Cube 150,1426,"Behaviour of concrete-filled double skin rectangular steel tubular beam–columns, Zhong Tao; Lin-Hai Han, Journal of Constructional Steel Research, 2006",53.6,Cube 150,DST2-3b,380,45.42,0,150,100,3.2,0,2314,60,60,496
1119,,low,3,455.0,496.0,41.0,476.6667,0.086014,1.09011,53.6,Cube 150,1425,"Behaviour of concrete-filled double skin rectangular steel tubular beam–columns, Zhong Tao; Lin-Hai Han, Journal of Constructional Steel Research, 2006",53.6,Cube 150,DST2-3a,380,45.42,0,150,100,3.2,0,2314,60,60,479
1119,,low,3,455.0,496.0,41.0,476.6667,0.086014,1.09011,53.6,Cube 150,1427,"Behaviour of concrete-filled double skin rectangular steel tubular beam–columns, Zhong Tao; Lin-Hai Han, Journal of Constructional Steel Research, 2006",53.6,Cube 150,CFT2-3,380,45.42,0,150,100,3.2,0,2314,60,60,455
4075,,low,3,2309.6,2517.8,208.2,2446.2333,0.08511,1.090145,81.6,fcy100,5529,"He LS, Zhao YG, Lin SQ. Experimental study on axially compressed circular CFST columns with improved confinement effect. Journal of Constructional Steel Research, 2018; 140: 74-81.",81.6,fcy100,SC-81,366,77.97725408,0,165.2,165.2,3.7,82.6,495.6,0,0,2517.8
4075,,low,3,2309.6,2517.8,208.2,2446.2333,0.08511,1.090145,81.6,fcy100,5523,"He LS, Lin SQ, Jiang HJ. Confinement effect of concrete-filled steel tube columns with infill concrete of different strength grades. Frontiers in Materials, 2019; 6: 71.",81.6,fcy100,4,366,77.97725408,0,165.2,165.2,3.7,82.6,495.6,0,0,2511.3
4075,,low,3,2309.6,2517.8,208.2,2446.2333,0.08511,1.090145,81.6,fcy100,5533,"He LS, Zhao YG, Lin SQ. Experimental study on axially compressed circular CFST columns with improved confinement effect. Journal of Constructional Steel Research, 2018; 140: 74-81.",81.6,fcy100,C-81,366,77.97725408,0,165.2,165.2,3.7,82.6,495.6,0,0,2309.6
1697,,low,3,2361.0,2567.6,206.6,2440.9333,0.08464,1.087505,80.1,Cube 100x100x100mm,2226,"Researches on Behavior of High-Performance Concrete Filled Tubular Steel Short Columns, Z. W. Yu; F. X. Ding; S. Lin, Journal of Building Structures, 2002",80.1,Cube 100x100x100mm,G4-3a,438,67.231,0,149,149,3,74.5,500,0,0,2567.6
1697,,low,3,2361.0,2567.6,206.6,2440.9333,0.08464,1.087505,80.1,Cube 100x100x100mm,2224,"Researches on Behavior of High-Performance Concrete Filled Tubular Steel Short Columns, Z. W. Yu; F. X. Ding; S. Lin, Journal of Building Structures, 2002",80.1,Cube 100x100x100mm,G2-3b,438,67.231,0,149,149,3,74.5,500,0,0,2394.2
1697,,low,3,2361.0,2567.6,206.6,2440.9333,0.08464,1.087505,80.1,Cube 100x100x100mm,2225,"Researches on Behavior of High-Performance Concrete Filled Tubular Steel Short Columns, Z. W. Yu; F. X. Ding; S. Lin, Journal of Building Structures, 2002",80.1,Cube 100x100x100mm,G2-3c,438,67.231,0,149,149,3,74.5,500,0,0,2361
1692,,low,3,1700.0,1850.0,150.0,1783.3333,0.084112,1.088235,30.5,cube,2207,"钢管混凝土柱的承载能力分析, 李斌; 郝润霞, Unknown, 2005",30.5,cube,SC-8,379,24.351,0,159,159,5.2,79.5,520,0,0,1850
1692,,low,3,1700.0,1850.0,150.0,1783.3333,0.084112,1.088235,30.5,cube,2206,"钢管混凝土柱的承载能力分析, 李斌; 郝润霞, Unknown, 2005",30.5,cube,SC-7,379,24.351,0,159,159,5.2,79.5,520,0,0,1800
1692,,low,3,1700.0,1850.0,150.0,1783.3333,0.084112,1.088235,30.5,cube,2208,"钢管混凝土柱的承载能力分析, 李斌; 郝润霞, Unknown, 2005",30.5,cube,SC-9,379,24.351,0,159,159,5.2,79.5,520,0,0,1700
3037,,low,2,570.0,620.0,50.0,595.0,0.084034,1.087719,36,"fcu,150",4120,"JOURNAL OF THE CHINA RAILWAY SOCIETY | Research on Mechanical Behavior of Recycled Ceramics Concrete-filled Double Skin Circular Steel Tubular Members under Eccentric Compression | ZUO Yong, HUANG Hong, WANG Yi... | 2023",36,"fcu,150",HRM-2,325,29.26,100,114,114,3,57,600,11.4,11.4,620
3037,,low,2,570.0,620.0,50.0,595.0,0.084034,1.087719,36,"fcu,150",4128,"JOURNAL OF THE CHINA RAILWAY SOCIETY | Research on Mechanical Behavior of Recycled Ceramics Concrete-filled Double Skin Circular Steel Tubular Members under Eccentric Compression | ZUO Yong, HUANG Hong, WANG Yi... | 2023",36,"fcu,150",SRM-2,325,29.26,100,114,114,3,57,600,11.4,11.4,570
2135,,low,6,530.0,576.5,46.5,558.0833,0.083321,1.087736,26.5,cube,2836,"冻融循环后圆钢管混凝土短柱轴压性能试验研究, 沈小盛; 张晓勇; 方焰; 何康; 陈誉, Journal of Building Structures, 2019",26.5,cube,C2C20-T3.0-N60,269,20.834,0,89,89,3,44.5,300,0,0,576.5
2135,,low,6,530.0,576.5,46.5,558.0833,0.083321,1.087736,26.5,cube,2834,"冻融循环后圆钢管混凝土短柱轴压性能试验研究, 沈小盛; 张晓勇; 方焰; 何康; 陈誉, Journal of Building Structures, 2019",26.5,cube,C2C20-T3.0-N0,269,20.834,0,89,89,3,44.5,300,0,0,572.5
2135,,low,6,530.0,576.5,46.5,558.0833,0.083321,1.087736,26.5,cube,2840,"冻融循环后圆钢管混凝土短柱轴压性能试验研究, 沈小盛; 张晓勇; 方焰; 何康; 陈誉, Journal of Building Structures, 2019",26.5,cube,C2C20-T3.0-N100,269,20.834,0,89,89,3,44.5,300,0,0,569.5
2135,,low,6,530.0,576.5,46.5,558.0833,0.083321,1.087736,26.5,cube,2842,"冻融循环后圆钢管混凝土短柱轴压性能试验研究, 沈小盛; 张晓勇; 方焰; 何康; 陈誉, Journal of Building Structures, 2019",26.5,cube,C2C20-T3.0-N120,269,20.834,0,89,89,3,44.5,300,0,0,550
2135,,low,6,530.0,576.5,46.5,558.0833,0.083321,1.087736,26.5,cube,2844,"冻融循环后圆钢管混凝土短柱轴压性能试验研究, 沈小盛; 张晓勇; 方焰; 何康; 陈誉, Journal of Building Structures, 2019",26.5,cube,C2C20-T3.0-N140,269,20.834,0,89,89,3,44.5,300,0,0,550
2135,,low,6,530.0,576.5,46.5,558.0833,0.083321,1.087736,26.5,cube,2838,"冻融循环后圆钢管混凝土短柱轴压性能试验研究, 沈小盛; 张晓勇; 方焰; 何康; 陈誉, Journal of Building Structures, 2019",26.5,cube,C2C20-T3.0-N80,269,20.834,0,89,89,3,44.5,300,0,0,530
776,,low,2,2918.0,3168.0,250.0,3043.0,0.082156,1.085675,68.4,cube,995,"Square concrete-filled stainless steel/carbon steel bimetallic tubular stub columns under axial compression, Yong Ye; Shi-Jiang Zhang; Lin-Hai Han; Yang Liu, Journal of Constructional Steel Research, 2018",68.4,cube,t1c2-316-2,285.7,59.41,0,201.68,201.68,4.14,0,600,0,0,3168
776,,low,2,2918.0,3168.0,250.0,3043.0,0.082156,1.085675,68.4,cube,994,"Square concrete-filled stainless steel/carbon steel bimetallic tubular stub columns under axial compression, Yong Ye; Shi-Jiang Zhang; Lin-Hai Han; Yang Liu, Journal of Constructional Steel Research, 2018",68.4,cube,t1c2-316-1,285.7,59.41,0,201.68,201.68,4.14,0,600,0,0,2918
470,,low,2,6745.0,7322.0,577.0,7033.5,0.082036,1.085545,102,cylinder,601,"Experimental and Numerical Study on the Compression Behavior of Square Concrete-Filled Steel Tube Stub Columns with Steel Fiber-Reinforced High-Strength Concrete, Hyung-Suk Jung; Baek-Il Bae; Hyun-Ki Choi; Joo-Hong Chung; Chang-Sik Choi; Yun-Cheul Choi, Unknown, 2018",102,cylinder,CS-490-F10,360,102,0,130,130,15,0,390,0,0,7322
470,,low,2,6745.0,7322.0,577.0,7033.5,0.082036,1.085545,102,cylinder,600,"Experimental and Numerical Study on the Compression Behavior of Square Concrete-Filled Steel Tube Stub Columns with Steel Fiber-Reinforced High-Strength Concrete, Hyung-Suk Jung; Baek-Il Bae; Hyun-Ki Choi; Joo-Hong Chung; Chang-Sik Choi; Yun-Cheul Choi, Unknown, 2018",102,cylinder,CS-490-10,360,102,0,130,130,15,0,390,0,0,6745
747,,low,2,632.0,686.0,54.0,659.0,0.081942,1.085443,46.7,Cube 150,955,"Experimental behaviour of recycled aggregate concrete filled steel tubular columns, You-Fu Yang; Lin-Hai Han, Journal of Constructional Steel Research, 2006",46.7,Cube 150,SC1-1,344.4,39.014,25,150,150,2.94,0,1732,40,40,686
747,,low,2,632.0,686.0,54.0,659.0,0.081942,1.085443,46.7,Cube 150,956,"Experimental behaviour of recycled aggregate concrete filled steel tubular columns, You-Fu Yang; Lin-Hai Han, Journal of Constructional Steel Research, 2006",46.7,Cube 150,SC1-2,344.4,39.014,25,150,150,2.94,0,1732,40,40,632
2171,,low,2,787.3,854.1,66.8,820.7,0.081394,1.084847,85,Prism 100x100x300mm,2950,"Research on Behavior and Ultimate Bearing Capacity of Reactive Powder Concrete-Filled Steel Tube Columns under Axial Compression, 杨国静, Unknown, 2013",85,Prism 100x100x300mm,L-8-4-1,363,81.226,0,83,83,4,41.5,664,0,0,854.1
2171,,low,2,787.3,854.1,66.8,820.7,0.081394,1.084847,85,Prism 100x100x300mm,2951,"Research on Behavior and Ultimate Bearing Capacity of Reactive Powder Concrete-Filled Steel Tube Columns under Axial Compression, 杨国静, Unknown, 2013",85,Prism 100x100x300mm,L-8-4-2,363,81.226,0,83,83,4,41.5,664,0,0,787.3
3378,,low,2,2513.35,2726.22,212.87,2619.785,0.081255,1.084696,58.3,"fcu,150",4563,"Journal of Constructional Steel Research | Eccentric loading behavior of CFDEST short columns: Testing, modeling and design | Jingwei Chen, Qihan Shen, Jingfeng Wang... | 2026",58.3,"fcu,150",EL-1,421.5,49.83,0,278,140,6,70,500,41.7,41.7,2726.22
3378,,low,2,2513.35,2726.22,212.87,2619.785,0.081255,1.084696,58.3,"fcu,150",4569,"Journal of Constructional Steel Research | Eccentric loading behavior of CFDEST short columns: Testing, modeling and design | Jingwei Chen, Qihan Shen, Jingfeng Wang... | 2026",58.3,"fcu,150",EL-S,421.5,49.83,0,278,140,6,70,500,41.7,41.7,2513.35
3038,,low,2,673.0,730.0,57.0,701.5,0.081254,1.084695,36,"fcu,150",4129,"JOURNAL OF THE CHINA RAILWAY SOCIETY | Research on Mechanical Behavior of Recycled Ceramics Concrete-filled Double Skin Circular Steel Tubular Members under Eccentric Compression | ZUO Yong, HUANG Hong, WANG Yi... | 2023",36,"fcu,150",SRM-0,325,29.26,100,114,114,3,57,600,0,0,730
3038,,low,2,673.0,730.0,57.0,701.5,0.081254,1.084695,36,"fcu,150",4121,"JOURNAL OF THE CHINA RAILWAY SOCIETY | Research on Mechanical Behavior of Recycled Ceramics Concrete-filled Double Skin Circular Steel Tubular Members under Eccentric Compression | ZUO Yong, HUANG Hong, WANG Yi... | 2023",36,"fcu,150",HRM-0,325,29.26,100,114,114,3,57,600,0,0,673
3512,,low,2,3504.0,3800.0,296.0,3652.0,0.081051,1.084475,63.83,"fcu,150",4832,"Journal of Harbin Engineering University | An experimental investigation on the compression performance of composite tall pier with CFST column-LYP steel plate | CAI Zhehan, ZHUO Weidong, LIN Kaiqi... | 2024",63.83,"fcu,150",t10e02,438,55.06,0,100,100,4,0,4010,76,76,3800
3512,,low,2,3504.0,3800.0,296.0,3652.0,0.081051,1.084475,63.83,"fcu,150",4731,"Journal of Harbin Engineering University | An experimental investigation on the compression performance of composite tall pier with CFST column-LYP steel plate | CAI Zhehan, ZHUO Weidong, LIN Kaiqi... | 2024",63.83,"fcu,150",t05e02,438,55.06,0,100,100,4,0,4010,76,76,3504
2667,,low,2,1105.4,1198.6,93.2,1152.0,0.080903,1.084313,75.1,Cube 150x150x150,3676,"薄壁钢管自密实再生混凝土柱力学性能试验研究, 王云洋, 辽宁工业大学硕士学位论文, 2013",75.1,Cube 150x150x150,R-T1-2,345,65.838,100,139,139,1.2,69.5,420,0,0,1198.6
2667,,low,2,1105.4,1198.6,93.2,1152.0,0.080903,1.084313,75.1,Cube 150x150x150,3675,"薄壁钢管自密实再生混凝土柱力学性能试验研究, 王云洋, 辽宁工业大学硕士学位论文, 2013",75.1,Cube 150x150x150,R-T1-1,345,65.838,100,139,139,1.2,69.5,420,0,0,1105.4
86,,low,3,7276.0,7880.0,604.0,7477.3333,0.080777,1.083013,164.1,Cylinder 100x200,130,"Axial performance of short concrete filled steel tubes with high- and ultra-high- strength materials, Ming-Xiang Xiong; De-Xin Xiong; J.Y. Richard Liew, Engineering Structures, 2017",164.1,Cylinder 100x200,DS4,779,156.815,0,150,150,8,0,450,0,0,7880
